X1_TUOI_HOC_VIEN,X2_GIOI_TINH,X3_BANG_TOT_NGHIEP_CAP_3_LOAI,X14_DOI_TUONG_HOC,KHAC_NGANH_YN,MA_KHOI_NGANH_DA_TOT_NGHIEP,Y3_TRANG_THAI_HOC_VIEN
26,0,Khong Biet,VAN_BANG_HAI,Y,KHOI_NGANH_CHUA_BIET,0
32,0,Khong Biet,CAO_DANG,Y,KHOI_NGANH_CHUA_BIET,0
47,1,Khong Biet,VAN_BANG_HAI,Y,KHOI_NGANH_CHUA_BIET,0
21,1,Khong Biet,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,0
25,1,TB - Kha ,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,0
22,1,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
27,1,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
26,1,TB,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,0
32,0,Khong Biet,DOI_TUONG_KHONG_BIET,N,KHOA_HOC_TU_NHIEN,0
29,1,TB - Kha,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,0
28,1,Khong Biet,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,0
32,1,TB,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
22,1,Gioi ,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
25,0,TB - Kha,CAO_DANG,Y,KHOI_NGANH_CHUA_BIET,0
29,1,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
30,1,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
28,0,Kha ,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
24,1,TB - Kha ,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,0
24,1,TB - Kha ,CAO_DANG,N,KINH_TE,0
25,1,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
23,0,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
31,1,Khong Biet,DIPLOMA,N,KHOI_NGANH_CHUA_BIET,0
28,1,Kha,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
27,1,Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
29,1,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
29,1,TB,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,0
25,1,Kha ,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
27,1,Khong Biet,DIPLOMA,N,KHOI_NGANH_CHUA_BIET,0
26,1,TB,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,0
30,1,TB,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,0
28,1,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
23,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
29,1,TB - Kha,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
26,1,Khong Biet,DIPLOMA,N,KHOI_NGANH_CHUA_BIET,0
26,1,Khong Biet,TRUNG_CAP_KHAC_NGANH,N,KHOI_NGANH_CHUA_BIET,0
23,0,Khong Biet,TRUNG_CAP_KHAC_NGANH,N,KHOI_NGANH_CHUA_BIET,0
29,1,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
30,1,TB,VAN_BANG_HAI,Y,KHOI_NGANH_CHUA_BIET,0
24,0,Khong Biet,CAO_DANG,Y,KINH_TE,0
31,1,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
30,1,Kha,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
24,0,Kha ,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,0
31,0,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
29,1,Kha,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,0
26,1,Khong Biet,TRUNG_CAP_KHAC_NGANH,N,KHOI_NGANH_CHUA_BIET,0
26,1,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
28,0,Khong Biet,VAN_BANG_HAI,Y,KHOI_NGANH_CHUA_BIET,0
25,1,Khong Biet,TRUNG_CAP_KHAC_NGANH,N,KHOI_NGANH_CHUA_BIET,0
26,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
25,0,TB,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
32,1,Kha,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
39,1,Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
27,0,Khong Biet,VAN_BANG_HAI,Y,NGOAI_NGU,0
34,1,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
24,0,TB - Kha ,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,0
29,0,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
24,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
24,0,Gioi ,VAN_BANG_HAI,Y,KINH_TE,0
29,0,Khong Biet,TRUNG_HOC_PHO_THONG,N,KHOI_NGANH_CHUA_BIET,0
22,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
30,1,Gioi ,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
28,0,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
27,0,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
29,1,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,0
23,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
23,0,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
26,0,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,0
26,0,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
26,0,Khong Biet,CAO_DANG,N,KHOA_HOC_TU_NHIEN,0
26,0,TB,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
28,0,Khong Biet,VAN_BANG_HAI,Y,NGOAI_NGU,0
28,1,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
22,1,Khong Biet,VAN_BANG_HAI,N,KINH_TE,0
26,1,Kha,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
26,1,Khong Biet,VAN_BANG_HAI,N,KHOA_HOC_XA_HOI_NHAN_VAN,0
27,0,TB ,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,0
28,1,TB - Kha ,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0
29,1,Kha ,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
28,0,TB - Kha ,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,0,TB - Kha ,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
28,1,TB,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
34,0,Khong Biet,CAO_DANG,Y,NGOAI_NGU,1
28,0,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
24,0,TB - Kha,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
23,1,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
31,0,Khong Biet,CAO_DANG,N,KINH_TE,1
33,1,TB,VAN_BANG_HAI,Y,NGOAI_NGU,1
26,0,Khong Biet,TRUNG_CAP_CUNG_NGANH,Y,KHOA_HOC_TU_NHIEN,1
26,1,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
31,1,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
27,0,Khong Biet,CAO_DANG,Y,KINH_TE,1
29,0,Khong Biet,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
25,1,Khong Biet,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
31,0,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
27,0,Khong Biet,CAO_DANG,Y,NGOAI_NGU,1
27,0,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
32,1,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
28,1,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
31,1,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,1,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
29,1,TB - Kha ,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
25,0,Kha ,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
25,0,TB - Kha ,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
23,0,TB - Kha ,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
35,0,TB - Kha,VAN_BANG_HAI,Y,NGOAI_NGU,1
29,1,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,1,TB - Kha,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
31,0,Khong Biet,CAO_DANG,N,KINH_TE,1
26,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
25,0,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
23,1,TB - Kha,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
28,1,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,0,Khong Biet,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,0,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
32,1,Khong Biet,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
25,0,Khong Biet,CAO_DANG,N,KINH_TE,1
25,0,Khong Biet,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
26,1,Khong Biet,CAO_DANG,Y,KINH_TE,1
27,1,Khong Biet,TRUNG_CAP_CUNG_NGANH,Y,KINH_TE,1
26,1,Khong Biet,CAO_DANG,N,KINH_TE,1
32,1,Khong Biet,CAO_DANG,Y,KHOI_NGANH_CHUA_BIET,1
30,1,Khong Biet,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
